epoch,lr,train_loss,val_loss,pseudo_dice
471,0.00077,-0.6126,-0.6027,0.8249
472,0.00075,-0.6287,-0.6299,0.8158
473,0.00072,-0.6229,-0.6073,0.8381
474,0.0007,-0.64,-0.5903,0.7956
475,0.00067,-0.6232,-0.5767,0.8181
476,0.00065,-0.6191,-0.5803,0.8055
477,0.00063,-0.6288,-0.6298,0.8342
478,0.0006,-0.63,-0.6522,0.834
479,0.00058,-0.6247,-0.5685,0.7809
480,0.00055,-0.6345,-0.6244,0.8163
481,0.00053,-0.6163,-0.5741,0.7741
482,0.0005,-0.6312,-0.6008,0.8146
483,0.00048,-0.635,-0.5764,0.7854
484,0.00045,-0.6284,-0.5808,0.797
485,0.00043,-0.634,-0.6241,0.831
486,0.0004,-0.6201,-0.5681,0.7467
487,0.00037,-0.6291,-0.6194,0.8094
488,0.00035,-0.637,-0.5904,0.8273
489,0.00032,-0.6302,-0.5623,0.8002
490,0.0003,-0.6247,-0.599,0.7959
491,0.00027,-0.6377,-0.5911,0.7812
492,0.00024,-0.6195,-0.578,0.817
493,0.00021,-0.655,-0.5864,0.8182
494,0.00019,-0.6401,-0.564,0.7961
495,0.00016,-0.6247,-0.5527,0.7941
496,0.00013,-0.6513,-0.5871,0.8377
497,0.0001,-0.6204,-0.6138,0.8312
498,7e-05,-0.6438,-0.5743,0.8056
499,4e-05,-0.6353,-0.6091,0.7861
